-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
-2.6183,-1.2681,-2.984,-0.0451,-0.0528,-0.09,0.0,0.0,0.0,0.0,0.0,0.0
